Format Version,1.1,Take Name,Take 2014-10-13 02.41.46 PM,Capture Frame Rate,120.000000,Export Frame Rate,119.999992,Capture Start Time,2014-10-13 14:41:46:50,Total Frames,1285

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
742,5974.666134,-0.008434,-0.060605,0.019198,-0.997942,0.143293,0.424772,0.452088,0.001417,0.251837,0.420163,-0.519530,0.432509,0.216262,0.426152,-0.345205,0.239217,0.033305,0.425932,-0.384224,0.397143,0.071874,0.424124,-0.559633,0.000000,0.070495,0.421762,-0.556845,0.033232,0.422984,-0.383812,0.215846,0.423319,-0.346621,0.252538,0.417652,-0.519491,0.279075,0.274125,-0.350937,0.194753,0.284867,-0.273421,0.153888,0.359614,-0.269711,0.071552,0.365909,-0.276679,0.081898,0.278250,-0.255788,0.000144,0.351529,-0.275047,-0.075036,0.325905,-0.278321,-0.062539,0.257937,-0.254118,0.228213,0.349744,-0.297328,0.254713,0.336261,-0.326003,0.283364,0.319872,-0.382338,0.297846,0.259269,-0.429732,0.250142,0.284277,-0.306022,0.004788,0.270754,-0.248738
743,5974.674468,-0.007780,-0.060532,0.018569,-0.997963,0.143416,0.422018,0.452341,0.001536,0.251956,0.417637,-0.519803,0.475861,0.216397,0.423363,-0.345466,0.272160,0.033435,0.422947,-0.384461,0.397143,0.071874,0.424124,-0.559633,0.000000,0.070791,0.419074,-0.557415,0.033303,0.420200,-0.384120,0.215817,0.420663,-0.346851,0.252726,0.415152,-0.519664,0.279218,0.271751,-0.351282,0.194800,0.282295,-0.273853,0.153874,0.356974,-0.270022,0.071560,0.363071,-0.277023,0.081994,0.275469,-0.256169,0.000748,0.348411,-0.275598,-0.075027,0.322302,-0.279721,-0.062394,0.254998,-0.254522,0.228243,0.347222,-0.297644,0.254615,0.333728,-0.326447,0.283510,0.317369,-0.382563,0.298195,0.256689,-0.429971,0.250222,0.281903,-0.306333,0.004843,0.267823,-0.249146
744,5974.682801,-0.007538,-0.060943,0.018036,-0.997950,0.143527,0.419356,0.452579,0.001485,0.252127,0.415121,-0.519954,0.436997,0.216418,0.420738,-0.345644,0.219833,0.033489,0.420137,-0.384789,0.387230,0.072071,0.421426,-0.559929,0.000000,0.071231,0.416551,-0.558029,0.033316,0.417347,-0.384687,0.215827,0.418013,-0.347052,0.252975,0.412591,-0.519860,0.279389,0.269392,-0.351408,0.194845,0.279827,-0.274168,0.153871,0.354257,-0.270397,0.071442,0.360121,-0.277539,0.082065,0.272692,-0.256590,0.000592,0.345524,-0.275985,-0.074839,0.320133,-0.279212,-0.062287,0.252069,-0.254990,0.228290,0.344728,-0.297855,0.254744,0.331583,-0.326150,0.283689,0.314875,-0.382755,0.298493,0.254394,-0.430136,0.250314,0.279561,-0.306567,0.004929,0.264927,-0.249543
745,5974.691134,-0.007358,-0.061821,0.017942,-0.997899,0.143643,0.416684,0.452933,0.001411,0.252364,0.412495,-0.520117,0.429463,0.216346,0.418049,-0.345869,0.211377,0.033486,0.417420,-0.385337,0.387571,0.071935,0.414791,-0.559618,0.042165,0.074378,0.413833,-0.554494,0.037635,0.414505,-0.387855,0.213077,0.415476,-0.351356,0.249070,0.410164,-0.517478,0.279615,0.267184,-0.351566,0.194889,0.277560,-0.274415,0.153842,0.351842,-0.270626,0.071408,0.357411,-0.277917,0.082092,0.270061,-0.257043,0.000907,0.342680,-0.276561,-0.074808,0.317193,-0.279784,-0.062173,0.249267,-0.255492,0.228334,0.342393,-0.298065,0.254835,0.328933,-0.326785,0.283959,0.312392,-0.382691,0.298944,0.251974,-0.430178,0.250401,0.277332,-0.306770,0.005097,0.262263,-0.250010
746,5974.699468,-0.010233,-0.061010,0.012464,-0.998007,0.143411,0.414142,0.452263,0.008652,0.252050,0.410672,-0.519621,0.186855,0.216286,0.416960,-0.345345,0.000000,0.254055,0.407692,-0.522030,0.074268,0.213957,0.412753,-0.347300,0.116448,0.210993,0.412979,-0.354780,0.246233,0.407696,-0.515617,0.076990,0.411147,-0.551870,0.039499,0.410081,-0.393345,0.279866,0.264975,-0.351534,0.194950,0.275261,-0.274704,0.153809,0.349334,-0.270966,0.071375,0.354673,-0.278379,0.082137,0.267406,-0.257558,0.000361,0.339959,-0.277144,-0.074608,0.314412,-0.280245,-0.062057,0.246435,-0.256017,0.228366,0.340081,-0.298272,0.254972,0.326896,-0.326445,0.284222,0.310074,-0.382689,0.299515,0.249615,-0.429898,0.250505,0.274669,-0.307397,0.005251,0.259511,-0.250471
747,5974.707801,-0.006475,0.997836,0.001323,-0.065425,0.143431,0.410667,0.455263,0.014892,0.034164,0.410149,-0.388842,0.169923,0.071550,0.412075,-0.562880,0.000000,0.033874,0.409093,-0.387234,0.395298,0.073892,0.410320,-0.562052,0.000000,0.072670,0.408111,-0.559614,0.033660,0.409147,-0.386630,0.215891,0.410623,-0.347783,0.254193,0.405056,-0.520269,0.280118,0.262826,-0.351498,0.195047,0.273055,-0.274938,0.153773,0.346880,-0.271285,0.071356,0.351969,-0.278827,0.082224,0.264883,-0.258020,0.000989,0.336987,-0.277853,-0.074532,0.311512,-0.280802,-0.061838,0.243569,-0.256592,0.228428,0.337814,-0.298440,0.255021,0.324514,-0.326856,0.284511,0.307783,-0.382746,0.300034,0.247367,-0.429841,0.250679,0.273107,-0.306926,0.005380,0.256793,-0.250915
748,5974.716134,-0.008071,-0.065088,0.015382,-0.997728,0.144469,0.408791,0.454113,0.001445,0.253643,0.405029,-0.520585,0.445210,0.216469,0.410722,-0.346584,0.211501,0.033874,0.409093,-0.387234,0.395298,0.073892,0.410320,-0.562052,0.000000,0.073158,0.405435,-0.559810,0.033841,0.406498,-0.387170,0.215990,0.408277,-0.347933,0.254674,0.402725,-0.520301,0.280519,0.260890,-0.351414,0.195164,0.271006,-0.275107,0.153806,0.344590,-0.271484,0.071352,0.349295,-0.279302,0.082366,0.262447,-0.258464,0.000653,0.334476,-0.278235,-0.074548,0.309285,-0.281169,-0.061594,0.240871,-0.257073,0.228529,0.335651,-0.298522,0.255255,0.322481,-0.326864,0.284794,0.305703,-0.382793,0.300523,0.245294,-0.429732,0.250877,0.271095,-0.306990,0.005434,0.253978,-0.251478
749,5974.724468,-0.008157,-0.066326,0.014750,-0.997656,0.144784,0.406301,0.454415,0.001525,0.254125,0.402658,-0.520616,0.479278,0.216515,0.408355,-0.346709,0.237417,0.034024,0.406483,-0.387809,0.399897,0.074471,0.407710,-0.562528,0.000000,0.073839,0.402724,-0.560313,0.034089,0.403838,-0.387652,0.216176,0.405896,-0.348060,0.255237,0.400368,-0.520379,0.280947,0.258802,-0.351482,0.195359,0.268824,-0.275310,0.153927,0.342128,-0.271757,0.071479,0.346606,-0.279706,0.082613,0.259893,-0.258951,0.001175,0.331590,-0.278782,-0.074084,0.305982,-0.281812,-0.061252,0.238138,-0.257499,0.228724,0.333392,-0.298631,0.255502,0.320135,-0.326929,0.285375,0.303621,-0.382954,0.301070,0.243176,-0.429598,0.251142,0.269047,-0.307066,0.005746,0.251350,-0.251870
750,5974.732801,-0.008158,-0.067166,0.013801,-0.997613,0.145214,0.403827,0.454705,0.001495,0.254673,0.400382,-0.520722,0.464442,0.216762,0.406033,-0.346879,0.229093,0.034343,0.403807,-0.388283,0.394275,0.075078,0.405085,-0.562934,0.000000,0.074825,0.400501,-0.561182,0.034449,0.401141,-0.388017,0.216491,0.403424,-0.348075,0.255886,0.398005,-0.520321,0.281449,0.256672,-0.351322,0.195645,0.266661,-0.275434,0.154155,0.339672,-0.271893,0.071705,0.343873,-0.280079,0.082934,0.257397,-0.259352,0.001709,0.328743,-0.279333,-0.073694,0.303182,-0.282167,-0.060783,0.235403,-0.257910,0.229024,0.331076,-0.298654,0.255878,0.317827,-0.326855,0.285715,0.301169,-0.382681,0.301864,0.240778,-0.429445,0.251671,0.267332,-0.306609,0.006149,0.248561,-0.252319
751,5974.741134,-0.008101,-0.068172,0.013156,-0.997554,0.145701,0.401253,0.454774,0.001312,0.255296,0.397951,-0.520572,0.368802,0.217029,0.403553,-0.346805,0.135858,0.034697,0.401088,-0.388575,0.389651,0.075781,0.402419,-0.563144,0.000000,0.075419,0.397814,-0.561035,0.034941,0.398516,-0.388256,0.216879,0.400957,-0.348077,0.256571,0.395638,-0.520234,0.282001,0.254512,-0.351200,0.195975,0.264374,-0.275629,0.154474,0.337143,-0.272036,0.072083,0.341228,-0.280315,0.083352,0.254835,-0.259761,0.001625,0.326233,-0.279552,-0.073433,0.301039,-0.282311,-0.060336,0.232677,-0.258323,0.229343,0.328927,-0.298610,0.256270,0.315635,-0.326607,0.286258,0.298808,-0.382525,0.302634,0.238602,-0.429247,0.251912,0.264745,-0.307085,0.006671,0.245972,-0.252623
752,5974.749468,-0.007474,-0.068941,0.012898,-0.997509,0.146292,0.398782,0.454900,0.001433,0.255992,0.395626,-0.520532,0.425454,0.217451,0.400997,-0.346818,0.181569,0.035186,0.398470,-0.388873,0.385306,0.077407,0.397545,-0.563460,0.000000,0.076340,0.395170,-0.561229,0.035571,0.395853,-0.388402,0.217428,0.398358,-0.347971,0.257375,0.393158,-0.520088,0.282595,0.252098,-0.351101,0.196425,0.261962,-0.275705,0.154928,0.334537,-0.272015,0.072504,0.338431,-0.280519,0.083862,0.252187,-0.260067,0.002179,0.323387,-0.279885,-0.072670,0.297719,-0.282704,-0.059803,0.229859,-0.258670,0.229828,0.326308,-0.298566,0.256864,0.312802,-0.326896,0.286934,0.296320,-0.382362,0.303307,0.236280,-0.429123,0.252419,0.262398,-0.307038,0.007241,0.243252,-0.252914
753,5974.757801,-0.007039,-0.069807,0.012814,-0.997453,0.146970,0.396218,0.454863,0.001402,0.256785,0.393143,-0.520305,0.415031,0.217940,0.398360,-0.346655,0.158451,0.036490,0.393165,-0.389013,0.372003,0.078369,0.394888,-0.563390,0.000000,0.077551,0.392876,-0.561354,0.036233,0.393281,-0.388488,0.218028,0.395865,-0.347880,0.258250,0.390763,-0.519916,0.283226,0.249767,-0.351211,0.196949,0.259548,-0.275792,0.155401,0.331956,-0.272019,0.072995,0.335729,-0.280684,0.084383,0.249638,-0.260340,0.003302,0.320653,-0.280184,-0.072126,0.295036,-0.282975,-0.059194,0.227237,-0.258912,0.230367,0.323826,-0.298456,0.257387,0.310571,-0.326512,0.287599,0.293894,-0.382173,0.304170,0.233560,-0.428793,0.252973,0.260067,-0.306991,0.007800,0.240634,-0.253195
754,5974.766134,-0.007148,-0.070452,0.012062,-0.997417,0.147795,0.393702,0.454703,0.001372,0.257698,0.390768,-0.520005,0.421908,0.218624,0.395986,-0.346406,0.078395,0.036490,0.393165,-0.389013,0.372003,0.078369,0.394888,-0.563390,0.000000,0.078520,0.390328,-0.561397,0.036951,0.390666,-0.388600,0.218728,0.393140,-0.347812,0.259161,0.388264,-0.519753,0.283980,0.247280,-0.350935,0.197515,0.257114,-0.275777,0.155968,0.329252,-0.272035,0.073914,0.333074,-0.280415,0.084990,0.246947,-0.260647,0.003409,0.318070,-0.280287,-0.071675,0.292745,-0.283069,-0.058554,0.224495,-0.259218,0.230979,0.321131,-0.298413,0.258066,0.307869,-0.326478,0.288384,0.291140,-0.381891,0.305087,0.231244,-0.428811,0.253578,0.257464,-0.307063,0.008390,0.238279,-0.253070
755,5974.774468,-0.006893,-0.071075,0.012320,-0.997371,0.148649,0.391170,0.454741,0.001391,0.258633,0.388220,-0.519905,0.415725,0.219342,0.393363,-0.346353,0.071492,0.037262,0.390650,-0.389191,0.375874,0.079361,0.392446,-0.563514,0.000000,0.079735,0.388196,-0.561817,0.037698,0.388142,-0.388971,0.219460,0.390521,-0.347678,0.260025,0.385785,-0.519622,0.284640,0.244771,-0.350881,0.198083,0.254656,-0.275903,0.156548,0.326603,-0.272096,0.074283,0.330324,-0.280939,0.085607,0.244401,-0.260904,0.004082,0.315436,-0.280527,-0.070729,0.289856,-0.283312,-0.057905,0.221875,-0.259537,0.231586,0.318496,-0.298402,0.258742,0.305070,-0.326579,0.289049,0.288703,-0.381940,0.305915,0.228792,-0.428731,0.254202,0.255086,-0.306981,0.009070,0.235206,-0.253758
756,5974.782801,-0.006077,-0.072038,0.012431,-0.997306,0.149469,0.388750,0.454561,0.001250,0.259579,0.385894,-0.519515,0.430039,0.219951,0.390761,-0.346032,0.028347,0.037954,0.388135,-0.389230,0.387347,0.080393,0.390209,-0.563467,0.000000,0.080419,0.385465,-0.561514,0.038453,0.385607,-0.389004,0.220153,0.387906,-0.347656,0.260963,0.383302,-0.519606,0.285357,0.242270,-0.350938,0.198655,0.252099,-0.276104,0.157131,0.323961,-0.272199,0.074879,0.327646,-0.281158,0.086203,0.241783,-0.261254,0.004769,0.312770,-0.280827,-0.070115,0.287189,-0.283601,-0.057234,0.219293,-0.259821,0.232227,0.315878,-0.298387,0.259359,0.302566,-0.326390,0.289788,0.286114,-0.381833,0.306672,0.226250,-0.428752,0.254994,0.252979,-0.306574,0.009711,0.232525,-0.254096
757,5974.791134,-0.005063,-0.072220,0.013287,-0.997287,0.150283,0.386155,0.454896,0.001396,0.260414,0.383267,-0.519813,0.461597,0.220723,0.387825,-0.346335,0.120918,0.038740,0.385575,-0.389611,0.375648,0.081253,0.387955,-0.563827,0.000000,0.081265,0.383039,-0.561526,0.039167,0.383139,-0.389157,0.220617,0.385123,-0.348048,0.261774,0.380906,-0.519647,0.285990,0.239876,-0.350945,0.199263,0.249630,-0.276336,0.157705,0.321444,-0.272328,0.075417,0.325036,-0.281455,0.086794,0.239331,-0.261552,0.005958,0.310146,-0.281182,-0.069699,0.285144,-0.283806,-0.056657,0.216729,-0.260198,0.232837,0.313377,-0.298468,0.259938,0.300349,-0.326283,0.290386,0.283616,-0.381809,0.307210,0.224019,-0.428815,0.255455,0.250241,-0.307107,0.010359,0.230045,-0.254343
758,5974.799468,-0.008187,-0.072624,0.010670,-0.997269,0.151055,0.383441,0.454795,0.001595,0.261246,0.380649,-0.519615,0.472237,0.221409,0.386165,-0.346199,0.026373,0.040134,0.380625,-0.390025,0.376458,0.082854,0.383057,-0.564190,0.000000,0.082070,0.380812,-0.561987,0.039852,0.380696,-0.389474,0.221479,0.382975,-0.347811,0.262527,0.378555,-0.519722,0.286652,0.237554,-0.351047,0.199785,0.247399,-0.276486,0.158284,0.318986,-0.272513,0.076023,0.322560,-0.281714,0.087348,0.236860,-0.262001,0.006030,0.307875,-0.281401,-0.068874,0.282206,-0.284289,-0.056041,0.214349,-0.260529,0.233372,0.310900,-0.298592,0.260599,0.297501,-0.326754,0.291039,0.281239,-0.381880,0.308130,0.221481,-0.428903,0.256008,0.247824,-0.307372,0.010922,0.227541,-0.254781
759,5974.807801,-0.004973,-0.072817,0.012920,-0.997249,0.151754,0.381297,0.455177,0.001362,0.261966,0.378499,-0.519962,0.456355,0.222064,0.383007,-0.346531,0.114373,0.040134,0.380625,-0.390025,0.376458,0.082854,0.383057,-0.564190,0.000000,0.082759,0.378584,-0.562217,0.040465,0.378453,-0.389744,0.222031,0.380713,-0.348083,0.263243,0.376323,-0.519869,0.287221,0.235345,-0.351254,0.200265,0.245253,-0.276704,0.158761,0.316673,-0.272751,0.076530,0.320175,-0.282087,0.087859,0.234603,-0.262443,0.006593,0.305470,-0.281822,-0.068582,0.280324,-0.284593,-0.055463,0.211987,-0.261032,0.233877,0.308562,-0.298842,0.261103,0.295339,-0.326750,0.291628,0.278926,-0.382010,0.308735,0.219358,-0.429059,0.256713,0.246068,-0.307107,0.011460,0.225250,-0.255183
760,5974.816134,-0.005056,-0.073507,0.012854,-0.997199,0.152383,0.379075,0.455317,0.001420,0.262684,0.376278,-0.519949,0.445427,0.222542,0.380814,-0.346575,0.096685,0.040673,0.378402,-0.390319,0.376976,0.083633,0.380805,-0.564425,0.000000,0.083515,0.376260,-0.562531,0.040949,0.376258,-0.390243,0.222547,0.378501,-0.348340,0.263895,0.374178,-0.520144,0.287789,0.233335,-0.351480,0.200689,0.243209,-0.277073,0.159161,0.314439,-0.273111,0.076998,0.317931,-0.282478,0.088103,0.232563,-0.263283,0.007039,0.303160,-0.282378,-0.067857,0.277594,-0.285247,-0.055004,0.209768,-0.261513,0.234358,0.306436,-0.299069,0.261715,0.292977,-0.327246,0.292314,0.276691,-0.382178,0.309269,0.217200,-0.429347,0.256990,0.243642,-0.307867,0.011892,0.222913,-0.255698
761,5974.824468,-0.004639,-0.073771,0.013011,-0.997180,0.153011,0.376928,0.455785,0.001420,0.263346,0.374159,-0.520360,0.475092,0.223111,0.378559,-0.347004,0.122322,0.041265,0.376228,-0.390849,0.377431,0.084320,0.378768,-0.564929,0.000000,0.084098,0.374253,-0.563112,0.041461,0.374005,-0.390824,0.223005,0.376431,-0.348702,0.264491,0.372102,-0.520516,0.288278,0.231405,-0.351805,0.201133,0.241252,-0.277521,0.159563,0.312363,-0.273496,0.077354,0.315695,-0.283064,0.088544,0.230464,-0.263870,0.007521,0.300955,-0.282962,-0.067751,0.275923,-0.285846,-0.054583,0.207578,-0.262125,0.234791,0.304385,-0.299445,0.262013,0.291154,-0.327312,0.292840,0.274697,-0.382302,0.309908,0.215194,-0.429597,0.257420,0.241343,-0.308599,0.012387,0.220802,-0.256187
762,5974.832801,-0.004869,-0.074243,0.012330,-0.997152,0.153549,0.374737,0.456259,0.001396,0.263948,0.372077,-0.520729,0.471115,0.223546,0.376522,-0.347413,0.138947,0.041744,0.373925,-0.391426,0.378405,0.084958,0.376423,-0.565468,0.000000,0.084690,0.371960,-0.563545,0.041926,0.371995,-0.391363,0.223392,0.374413,-0.349228,0.265045,0.370065,-0.521011,0.288794,0.229607,-0.352189,0.201502,0.239348,-0.278091,0.159950,0.310340,-0.274049,0.077732,0.313561,-0.283712,0.088967,0.228470,-0.264484,0.008268,0.298766,-0.283633,-0.066845,0.273429,-0.286336,-0.054037,0.205529,-0.262664,0.235195,0.302438,-0.299849,0.262469,0.289183,-0.327742,0.293203,0.272754,-0.382962,0.310499,0.213266,-0.429920,0.257859,0.239527,-0.309047,0.012832,0.218707,-0.256822
763,5974.841134,-0.004976,-0.074391,0.012391,-0.997140,0.154099,0.372740,0.456836,0.001450,0.264517,0.370051,-0.521273,0.491399,0.224065,0.374538,-0.347970,0.126196,0.042275,0.371957,-0.392036,0.365792,0.085540,0.374413,-0.566065,0.000000,0.085192,0.369997,-0.564456,0.042342,0.370015,-0.392072,0.223810,0.372581,-0.349848,0.265509,0.368100,-0.521623,0.289243,0.227852,-0.352632,0.201816,0.237578,-0.278999,0.160320,0.308516,-0.274579,0.078116,0.311574,-0.284333,0.089441,0.226607,-0.265081,0.008425,0.296811,-0.284322,-0.066686,0.271905,-0.286926,-0.053187,0.204110,-0.262476,0.235616,0.300607,-0.300481,0.262938,0.287236,-0.328466,0.293702,0.270955,-0.383453,0.311023,0.211462,-0.430385,0.258294,0.238304,-0.309119,0.013227,0.217175,-0.257055
764,5974.849468,-0.005699,-0.074649,0.011811,-0.997124,0.154487,0.370707,0.457406,0.001380,0.264939,0.368035,-0.521784,0.451760,0.224396,0.372746,-0.348508,0.000000,0.043223,0.367914,-0.392648,0.412868,0.086409,0.368776,-0.566712,0.098264,0.086071,0.368273,-0.565691,0.042770,0.368044,-0.392789,0.224196,0.370740,-0.350591,0.265920,0.366148,-0.522291,0.289735,0.226236,-0.353300,0.202352,0.236004,-0.279273,0.160712,0.306671,-0.275315,0.078516,0.309660,-0.285049,0.089853,0.224734,-0.265873,0.009477,0.294819,-0.285063,-0.066217,0.269923,-0.287588,-0.053111,0.201576,-0.263996,0.236025,0.298865,-0.301122,0.263352,0.285492,-0.329115,0.294116,0.269175,-0.384098,0.311461,0.209818,-0.430912,0.258725,0.236652,-0.309720,0.013736,0.214840,-0.258154
765,5974.857801,-0.010067,-0.074272,0.008971,-0.997147,0.155016,0.368683,0.457501,0.001212,0.265425,0.365977,-0.521953,0.443898,0.225009,0.372066,-0.348690,0.000000,0.043223,0.367914,-0.392648,0.412868,0.086409,0.368776,-0.566712,0.098264,0.086009,0.366054,-0.565968,0.043104,0.366171,-0.393660,0.224560,0.368993,-0.351352,0.266353,0.364353,-0.523048,0.290186,0.224539,-0.353884,0.202748,0.234280,-0.280053,0.161124,0.304958,-0.275980,0.078958,0.307819,-0.285774,0.090309,0.223018,-0.266523,0.009873,0.292924,-0.285848,-0.065481,0.267555,-0.288396,-0.052665,0.199731,-0.264690,0.236420,0.297166,-0.301819,0.263731,0.283922,-0.329610,0.294546,0.267441,-0.384764,0.311934,0.208115,-0.431634,0.259135,0.234963,-0.310492,0.014265,0.213003,-0.258798
766,5974.866134,-0.005290,-0.075064,0.011501,-0.997098,0.155297,0.366946,0.458936,0.001406,0.265805,0.364399,-0.523223,0.449371,0.225113,0.368950,-0.349977,0.115768,0.043388,0.366019,-0.394284,0.374818,0.086881,0.368415,-0.568258,0.000000,0.086382,0.364033,-0.566609,0.043429,0.364345,-0.394502,0.224919,0.367307,-0.352168,0.266699,0.362639,-0.523887,0.290622,0.222985,-0.354700,0.203192,0.232786,-0.280703,0.161505,0.303226,-0.276806,0.079356,0.306095,-0.286465,0.090780,0.221232,-0.267312,0.009535,0.290950,-0.286846,-0.065032,0.265753,-0.289066,-0.052159,0.197956,-0.265286,0.236827,0.295529,-0.302623,0.264122,0.282288,-0.330437,0.294964,0.265767,-0.385520,0.312320,0.206419,-0.432351,0.259578,0.233467,-0.311175,0.014689,0.211212,-0.259516
767,5974.874468,-0.005666,-0.075055,0.011428,-0.997098,0.155636,0.365228,0.459789,0.001442,0.266142,0.362642,-0.524078,0.487960,0.225455,0.367321,-0.350834,0.140025,0.043729,0.364341,-0.395134,0.375447,0.087216,0.366609,-0.569110,0.000000,0.086353,0.362362,-0.567135,0.043803,0.362790,-0.395127,0.225222,0.365869,-0.352967,0.266960,0.361101,-0.524652,0.291012,0.221589,-0.355415,0.203558,0.231414,-0.281378,0.161866,0.301753,-0.277481,0.079670,0.304471,-0.287244,0.091182,0.219708,-0.267998,0.010490,0.289571,-0.287165,-0.064915,0.264614,-0.289686,-0.051721,0.196372,-0.265932,0.237193,0.294094,-0.303347,0.264477,0.280858,-0.331144,0.295308,0.264330,-0.386301,0.312615,0.204734,-0.432982,0.259964,0.232128,-0.311866,0.015160,0.209618,-0.260170
768,5974.882801,-0.005766,-0.074711,0.011415,-0.997123,0.155926,0.363720,0.460539,0.001539,0.266388,0.361122,-0.524904,0.487763,0.225821,0.365835,-0.351633,0.173371,0.044064,0.362845,-0.395806,0.378354,0.087431,0.365079,-0.569813,0.000000,0.086877,0.361043,-0.568137,0.044026,0.361480,-0.395878,0.225466,0.364698,-0.353623,0.267152,0.359873,-0.525417,0.291380,0.220534,-0.356067,0.203897,0.230110,-0.282182,0.162179,0.300517,-0.278141,0.079993,0.303125,-0.287861,0.091555,0.218287,-0.268693,0.010485,0.288046,-0.287977,-0.064517,0.263127,-0.290288,-0.050741,0.195040,-0.266061,0.237476,0.292935,-0.304020,0.264801,0.279742,-0.331822,0.295601,0.263164,-0.386968,0.313085,0.203957,-0.433738,0.260268,0.230927,-0.312622,0.015528,0.208185,-0.260805
769,5974.891134,-0.006426,-0.074800,0.010589,-0.997122,0.156108,0.362385,0.461211,0.001391,0.266583,0.359866,-0.525555,0.490155,0.225983,0.364765,-0.352297,0.115271,0.044237,0.361429,-0.396493,0.367888,0.087739,0.362923,-0.570940,0.000000,0.086939,0.360520,-0.568779,0.044076,0.360739,-0.396340,0.225533,0.364196,-0.354021,0.267253,0.359528,-0.525823,0.291672,0.220149,-0.356524,0.204160,0.229524,-0.282570,0.162314,0.299762,-0.278548,0.080092,0.302111,-0.288292,0.091832,0.217353,-0.269172,0.011003,0.286888,-0.288455,-0.064300,0.261888,-0.290848,-0.050971,0.193663,-0.267131,0.237662,0.292393,-0.304446,0.265056,0.279092,-0.332459,0.295883,0.262663,-0.387289,0.313359,0.203616,-0.434314,0.260574,0.230438,-0.313092,0.015862,0.207081,-0.261289
770,5974.899468,-0.006165,-0.074758,0.010023,-0.997132,0.156230,0.361860,0.461661,0.001337,0.266702,0.359498,-0.526016,0.443249,0.226111,0.364275,-0.352752,0.114346,0.044366,0.360746,-0.396934,0.367888,0.087739,0.362923,-0.570940,0.000000,0.087095,0.360622,-0.568785,0.044097,0.360547,-0.396474,0.225584,0.364844,-0.353469,0.267334,0.359933,-0.525904,0.291947,0.220394,-0.356819,0.204355,0.229433,-0.282921,0.162420,0.299559,-0.278705,0.080145,0.301695,-0.288501,0.092090,0.216970,-0.269499,0.010792,0.286355,-0.288745,-0.064052,0.261200,-0.291150,-0.050672,0.192990,-0.267556,0.237808,0.292407,-0.304626,0.265218,0.279220,-0.332636,0.295980,0.262947,-0.387590,0.313670,0.203883,-0.434698,0.260834,0.230576,-0.313375,0.016097,0.206468,-0.261729
771,5974.907801,-0.007404,-0.075317,0.007515,-0.997104,0.156243,0.361884,0.461779,0.001132,0.266795,0.359871,-0.526010,0.540063,0.225995,0.364946,-0.352804,0.297352,0.044316,0.360415,-0.397167,0.331097,0.087865,0.362305,-0.571133,0.000000,0.087378,0.360911,-0.568969,0.044260,0.360507,-0.396656,0.225699,0.364423,-0.354219,0.267584,0.360426,-0.525988,0.292350,0.220719,-0.357130,0.204707,0.229572,-0.283167,0.162682,0.299586,-0.278882,0.080397,0.301546,-0.288763,0.092453,0.216833,-0.269868,0.011096,0.286153,-0.289002,-0.063452,0.260451,-0.291553,-0.050271,0.192741,-0.267915,0.238083,0.292560,-0.304815,0.265532,0.279468,-0.332811,0.296305,0.263314,-0.387826,0.314096,0.204393,-0.434906,0.261175,0.230776,-0.313640,0.016522,0.206288,-0.262064
