Format Version,1.1,Take Name,Take 2014-10-28 12.39.08 AM,Capture Frame Rate,120.000000,Export Frame Rate,119.999992,Capture Start Time,2014-10-28 12:39:08:68,Total Frames,1119

,,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
333,69.269321,0.000198,-0.051324,0.005827,-0.998665,0.180788,0.360280,0.430783,0.000400,0.274932,0.360533,-0.320570,0.242428,0.069398,0.355420,-0.335258,0.000000,0.090473,0.363809,-0.543941,0.390024,0.288349,0.361360,-0.523361,0.472841,0.275570,0.360538,-0.321148,0.069387,0.355655,-0.335937,0.091072,0.363830,-0.544056,0.288748,0.360938,-0.523429,0.082806,0.044614,-0.616145,-0.121871,0.191759,-0.572717,0.075166,0.249330,-0.245984,0.020256,0.237760,-0.314078,-0.139023,0.236072,-0.524783,-0.023171,0.240776,-0.350856,-0.070639,0.247965,-0.388303,-0.243825,0.204627,-0.560754,0.236541,0.240273,-0.654613,0.267606,0.158391,-0.615448,0.072446,0.244612,-0.606804,0.236351,0.105672,-0.610858,-0.035970,0.197717,-0.595138,0.154932,0.170655,-0.632823,0.186099,0.109851,-0.625859,0.063983,0.111922,-0.618431,0.138183,0.037199,-0.618768,0.241736,0.031587,-0.615593,0.169644,0.036811,-0.616166,0.021573,0.045947,-0.603346,0.323314,0.099960,-0.586377,0.127280,0.112480,-0.628772,-0.117461,0.118759,-0.584108,0.222415,0.165315,-0.626935,0.199345,0.244507,-0.651383,0.131813,0.241593,-0.634007,-0.130952,0.245954,-0.423411,0.350383,0.146491,-0.593487,0.074929,0.173622,-0.620480,0.308400,0.231354,-0.665151
334,69.277655,-0.000328,-0.052237,0.006865,-0.998611,0.181046,0.360184,0.431007,0.000383,0.274989,0.360341,-0.320623,0.000000,0.069472,0.355651,-0.335681,0.167331,0.091618,0.363967,-0.544518,0.092927,0.289485,0.360987,-0.523917,0.296993,0.276029,0.360530,-0.321435,0.070009,0.355914,-0.335958,0.091573,0.363957,-0.544084,0.289746,0.360973,-0.523924,0.083523,0.044135,-0.616361,-0.121220,0.191349,-0.572883,0.075881,0.248032,-0.245829,0.020930,0.237635,-0.314234,-0.138367,0.235459,-0.524855,-0.022535,0.241104,-0.350930,-0.069933,0.247634,-0.388478,-0.243184,0.204043,-0.560813,0.236995,0.239946,-0.654728,0.269287,0.158829,-0.615100,0.073012,0.244275,-0.607136,0.237018,0.105167,-0.610194,-0.035340,0.197262,-0.595349,0.155759,0.169795,-0.631391,0.186963,0.109386,-0.625850,0.064522,0.111464,-0.618603,0.138914,0.036670,-0.618878,0.242526,0.031005,-0.615062,0.170402,0.036199,-0.616077,0.022316,0.045456,-0.603474,0.323614,0.099462,-0.583919,0.127853,0.111956,-0.629081,-0.116741,0.118211,-0.584179,0.223466,0.165266,-0.626099,0.199833,0.244136,-0.651754,0.132261,0.241795,-0.634660,-0.130150,0.245495,-0.423884,0.351252,0.146814,-0.590711,0.075606,0.173130,-0.620423,0.308960,0.230934,-0.665636
335,69.285988,-0.000682,-0.051369,0.007213,-0.998654,0.181914,0.360364,0.431347,0.000428,0.276049,0.360525,-0.321127,0.116759,0.070503,0.355976,-0.335824,0.000000,0.091618,0.363967,-0.544518,0.092927,0.289485,0.360987,-0.523917,0.296993,0.276653,0.360277,-0.321163,0.070577,0.356093,-0.335936,0.092070,0.364020,-0.544087,0.290186,0.360863,-0.524022,0.084143,0.043596,-0.616461,-0.120632,0.190780,-0.572952,0.076484,0.248100,-0.245920,0.022142,0.237506,-0.314363,-0.137694,0.234938,-0.525105,-0.021876,0.240357,-0.351139,-0.069318,0.247280,-0.388562,-0.242449,0.203478,-0.560966,0.237637,0.239419,-0.655097,0.269180,0.157834,-0.611856,0.073564,0.243768,-0.607226,0.237682,0.104788,-0.609568,-0.034745,0.196851,-0.595539,0.156582,0.169581,-0.630997,0.187497,0.108716,-0.625484,0.065100,0.111030,-0.618907,0.139617,0.036061,-0.618906,0.243347,0.030367,-0.614554,0.171365,0.035493,-0.615826,0.022930,0.044959,-0.603501,0.324262,0.099133,-0.582033,0.128426,0.111520,-0.629355,-0.116110,0.117701,-0.584250,0.224374,0.164978,-0.625018,0.200483,0.243566,-0.651920,0.132854,0.241235,-0.634769,-0.129514,0.245075,-0.424033,0.351270,0.145931,-0.586484,0.076366,0.172859,-0.620430,0.309707,0.230536,-0.665945
336,69.294321,-0.000401,-0.050770,0.007657,-0.998681,0.182548,0.360262,0.431224,0.000338,0.276815,0.360275,-0.321117,0.425157,0.071247,0.355911,-0.335571,0.000000,0.092120,0.364013,-0.544286,0.358623,0.290008,0.360850,-0.523923,0.507612,0.277097,0.360276,-0.321206,0.071079,0.356276,-0.335872,0.092435,0.364048,-0.544055,0.290466,0.360742,-0.523989,0.084800,0.043104,-0.616682,-0.120041,0.190300,-0.573109,0.077035,0.249613,-0.246350,0.022560,0.237385,-0.314466,-0.137497,0.234162,-0.524663,-0.021425,0.240629,-0.351146,-0.068868,0.246947,-0.388669,-0.241854,0.202960,-0.561095,0.238309,0.238896,-0.654801,0.270770,0.158144,-0.611488,0.074128,0.243449,-0.607364,0.238267,0.104464,-0.608944,-0.034174,0.196460,-0.595669,0.157311,0.169298,-0.630455,0.188461,0.108610,-0.625752,0.065626,0.110692,-0.619102,0.140216,0.035486,-0.619037,0.244041,0.029749,-0.614076,0.171773,0.035112,-0.615960,0.023701,0.044739,-0.603673,0.324974,0.098720,-0.580143,0.128930,0.111178,-0.629505,-0.115451,0.117253,-0.584398,0.225259,0.164723,-0.623937,0.201162,0.243110,-0.651862,0.133539,0.240215,-0.634464,-0.129010,0.244701,-0.424193,0.351540,0.145583,-0.582978,0.077004,0.172567,-0.620417,0.310313,0.229839,-0.665505
337,69.302655,-0.000639,-0.050619,0.008032,-0.998686,0.182924,0.360296,0.431210,0.000276,0.277225,0.360284,-0.321132,0.417595,0.071650,0.356073,-0.335521,0.000000,0.092465,0.364068,-0.544246,0.308580,0.290357,0.360761,-0.523942,0.652177,0.277179,0.360187,-0.321469,0.071390,0.356349,-0.336006,0.092799,0.364081,-0.544101,0.290515,0.360532,-0.523749,0.085365,0.042653,-0.616725,-0.119460,0.189950,-0.573327,0.077256,0.248192,-0.246040,0.022311,0.237353,-0.314497,-0.136724,0.233651,-0.525174,-0.021080,0.240456,-0.351261,-0.068465,0.246670,-0.388818,-0.241326,0.202381,-0.561201,0.239269,0.239327,-0.655089,0.271383,0.157913,-0.609860,0.074629,0.243116,-0.607429,0.238813,0.104238,-0.608473,-0.033666,0.196118,-0.595856,0.158033,0.169186,-0.630105,0.189129,0.108444,-0.625777,0.066157,0.110381,-0.619314,0.140846,0.035158,-0.619107,0.244757,0.029249,-0.613580,0.172792,0.034783,-0.615800,0.024181,0.044146,-0.603664,0.325132,0.098422,-0.578091,0.129458,0.110921,-0.629741,-0.114875,0.116780,-0.584504,0.226947,0.165067,-0.624105,0.201739,0.242888,-0.651694,0.134001,0.240601,-0.634735,-0.128613,0.244188,-0.424271,0.351734,0.145330,-0.579708,0.077550,0.172276,-0.620390,0.310992,0.229709,-0.665149
338,69.310988,-0.000990,-0.051702,0.008751,-0.998624,0.182882,0.360306,0.431352,0.000370,0.276944,0.360227,-0.321070,0.008317,0.071394,0.356308,-0.335902,0.000000,0.093224,0.364115,-0.544409,0.355909,0.291106,0.360674,-0.524027,0.502229,0.277767,0.360307,-0.321265,0.071640,0.356413,-0.336125,0.093141,0.364094,-0.544222,0.291311,0.360649,-0.524132,0.086005,0.042356,-0.616879,-0.119013,0.189532,-0.573532,0.077509,0.248261,-0.246194,0.022814,0.237371,-0.314644,-0.136240,0.233578,-0.525608,-0.020809,0.239771,-0.351542,-0.068055,0.246689,-0.389132,-0.240822,0.201905,-0.561468,0.239532,0.238856,-0.654414,0.271910,0.157865,-0.608597,0.075108,0.243029,-0.607557,0.239345,0.104051,-0.608034,-0.033178,0.195884,-0.596134,0.158674,0.169227,-0.629916,0.189831,0.107926,-0.625441,0.066646,0.110157,-0.619493,0.141628,0.034931,-0.619015,0.245446,0.028883,-0.613133,0.173426,0.034483,-0.615768,0.024765,0.043806,-0.603679,0.325266,0.098136,-0.576308,0.129982,0.110675,-0.629986,-0.114338,0.116368,-0.584699,0.227652,0.165049,-0.623246,0.202600,0.243059,-0.651633,0.134781,0.240123,-0.634630,-0.128035,0.244079,-0.425181,0.351857,0.145268,-0.576880,0.078143,0.172184,-0.620447,0.311654,0.229807,-0.664502
339,69.319321,-0.000848,-0.050815,0.008379,-0.998673,0.183637,0.360322,0.431337,0.000357,0.277895,0.360285,-0.321222,0.457813,0.072322,0.356215,-0.335690,0.000000,0.093224,0.364115,-0.544409,0.355909,0.291106,0.360674,-0.524027,0.502229,0.278014,0.360340,-0.321335,0.071861,0.356473,-0.336263,0.093439,0.364093,-0.544351,0.291590,0.360593,-0.524193,0.086572,0.042063,-0.616917,-0.118652,0.189248,-0.573734,0.077696,0.248414,-0.246294,0.023024,0.237339,-0.314817,-0.135916,0.233251,-0.525747,-0.020851,0.239678,-0.352158,-0.067849,0.246211,-0.389240,-0.240354,0.201348,-0.561755,0.240162,0.238783,-0.653777,0.272443,0.157824,-0.607371,0.075530,0.242971,-0.607689,0.239861,0.103933,-0.607727,-0.032779,0.195620,-0.596366,0.159273,0.169321,-0.629764,0.190387,0.107763,-0.625467,0.067061,0.109944,-0.619624,0.142161,0.034470,-0.619122,0.246144,0.028624,-0.612677,0.174109,0.034234,-0.615691,0.025084,0.043315,-0.603368,0.324805,0.097886,-0.574380,0.130468,0.110516,-0.630266,-0.113830,0.115972,-0.584899,0.228325,0.165073,-0.622557,0.203308,0.243287,-0.651663,0.135182,0.239985,-0.634426,-0.127961,0.243560,-0.424824,0.352551,0.145662,-0.575156,0.078614,0.172149,-0.620571,0.312289,0.229939,-0.663866
340,69.327655,-0.001322,-0.050972,0.008595,-0.998662,0.183898,0.360319,0.431433,0.000357,0.278122,0.360339,-0.321288,0.459126,0.072552,0.356354,-0.335816,0.000000,0.093522,0.364050,-0.544536,0.371286,0.291591,0.360521,-0.524194,0.519379,0.278187,0.360390,-0.321432,0.072033,0.356524,-0.336380,0.093631,0.364047,-0.544460,0.291791,0.360532,-0.524291,0.087071,0.041837,-0.616998,-0.118231,0.188866,-0.574090,0.077837,0.248558,-0.246400,0.023010,0.237295,-0.314928,-0.135540,0.232809,-0.526106,-0.020301,0.240060,-0.351800,-0.067655,0.245961,-0.389470,-0.239942,0.200845,-0.562021,0.240653,0.238774,-0.653519,0.272825,0.157733,-0.606351,0.075900,0.242804,-0.607805,0.240240,0.103734,-0.607279,-0.032431,0.195452,-0.596691,0.159718,0.169241,-0.629516,0.190965,0.107711,-0.625565,0.067477,0.109735,-0.619895,0.142729,0.034326,-0.619205,0.246777,0.028460,-0.612256,0.174390,0.033919,-0.615684,0.025915,0.043353,-0.603866,0.324911,0.097785,-0.572948,0.130897,0.110341,-0.630522,-0.113398,0.115577,-0.585146,0.228886,0.165048,-0.621913,0.203704,0.243148,-0.651315,0.135550,0.240509,-0.634730,-0.127692,0.243185,-0.425061,0.351737,0.145015,-0.571508,0.079026,0.172089,-0.620738,0.312832,0.229935,-0.663335
341,69.335988,-0.001397,-0.050927,0.008646,-0.998664,0.184102,0.360331,0.431527,0.000363,0.278336,0.360357,-0.321391,0.460666,0.072764,0.356392,-0.335899,0.000000,0.093796,0.363945,-0.544768,0.354559,0.291675,0.360488,-0.524362,0.524067,0.278284,0.360448,-0.321603,0.072159,0.356595,-0.336487,0.093729,0.363937,-0.544581,0.291865,0.360470,-0.524465,0.087597,0.041580,-0.617130,-0.117962,0.188382,-0.574313,0.077912,0.248606,-0.246543,0.023126,0.237189,-0.315138,-0.135635,0.232507,-0.526543,-0.020148,0.239857,-0.351991,-0.067491,0.245665,-0.389712,-0.239615,0.200308,-0.562267,0.241086,0.238635,-0.653264,0.273050,0.157504,-0.605229,0.076145,0.242684,-0.608010,0.240589,0.103663,-0.606970,-0.032188,0.195197,-0.597007,0.160109,0.169210,-0.629535,0.191275,0.107707,-0.625340,0.067819,0.109553,-0.620245,0.143219,0.034362,-0.619406,0.247343,0.028320,-0.611781,0.174934,0.033762,-0.615527,0.026367,0.043058,-0.603911,0.325259,0.097596,-0.571546,0.131192,0.110089,-0.630766,-0.112988,0.115128,-0.585390,0.229366,0.164948,-0.621403,0.204074,0.242993,-0.651141,0.135906,0.240421,-0.634802,-0.127553,0.242739,-0.425252,0.352183,0.145235,-0.569865,0.079364,0.171926,-0.620904,0.313254,0.229789,-0.662737
342,69.344321,-0.001678,-0.050866,0.008462,-0.998668,0.184197,0.360316,0.431681,0.000359,0.278445,0.360437,-0.321558,0.442821,0.072873,0.356395,-0.336037,0.000000,0.093796,0.363945,-0.544768,0.354559,0.291675,0.360488,-0.524362,0.524067,0.278317,0.360527,-0.321852,0.072205,0.356639,-0.336645,0.093684,0.363880,-0.544783,0.291837,0.360422,-0.524718,0.087969,0.041341,-0.617261,-0.117793,0.187915,-0.574556,0.077943,0.248618,-0.246677,0.023200,0.237061,-0.315314,-0.135201,0.231891,-0.526505,-0.020079,0.239630,-0.352203,-0.067398,0.245304,-0.389905,-0.239284,0.199640,-0.562541,0.241680,0.238972,-0.653510,0.273202,0.157158,-0.604254,0.076304,0.242511,-0.608173,0.240823,0.103556,-0.606721,-0.032049,0.194889,-0.597327,0.160378,0.169080,-0.629610,0.191823,0.107724,-0.626187,0.067990,0.109314,-0.620554,0.143976,0.034388,-0.619578,0.247793,0.028150,-0.611339,0.175373,0.033612,-0.615487,0.026478,0.042502,-0.603621,0.324476,0.097527,-0.569710,0.131413,0.109919,-0.631181,-0.112694,0.114679,-0.585615,0.229708,0.164738,-0.620946,0.204162,0.242619,-0.650696,0.136252,0.239568,-0.634471,-0.127427,0.242272,-0.425503,0.351614,0.144772,-0.567102,0.079549,0.171781,-0.621180,0.313679,0.229564,-0.662143
343,69.352655,-0.002057,-0.050773,0.008476,-0.998672,0.184181,0.360327,0.431913,0.000351,0.278451,0.360525,-0.321808,0.446002,0.072875,0.356485,-0.336244,0.000000,0.093759,0.363877,-0.544984,0.355532,0.291641,0.360422,-0.524615,0.462631,0.278274,0.360622,-0.322138,0.072187,0.356671,-0.336814,0.093553,0.363795,-0.545047,0.291706,0.360365,-0.525015,0.088257,0.041056,-0.617368,-0.117696,0.187446,-0.574739,0.077960,0.248551,-0.246842,0.023231,0.236878,-0.315452,-0.135494,0.231029,-0.526261,-0.020076,0.238819,-0.352494,-0.067394,0.244934,-0.390069,-0.239099,0.199039,-0.562730,0.241660,0.238225,-0.652634,0.273239,0.156760,-0.603369,0.076400,0.242336,-0.608315,0.240945,0.103401,-0.606472,-0.032001,0.194602,-0.597621,0.160545,0.168899,-0.629795,0.192115,0.107516,-0.626334,0.068059,0.109046,-0.620821,0.144081,0.033604,-0.619282,0.248371,0.028367,-0.611079,0.175706,0.033326,-0.615352,0.026848,0.042357,-0.603725,0.324077,0.097368,-0.568075,0.131509,0.109695,-0.631551,-0.112467,0.114203,-0.585850,0.229930,0.164386,-0.620486,0.204475,0.242294,-0.650414,0.136443,0.239358,-0.634481,-0.127372,0.241772,-0.425664,0.350940,0.144184,-0.564295,0.079629,0.171571,-0.621467,0.314007,0.229428,-0.661599
344,69.360988,-0.002427,-0.050547,0.008375,-0.998684,0.184095,0.360344,0.432165,0.000326,0.278415,0.360640,-0.322104,0.446809,0.072834,0.356555,-0.336443,0.000000,0.093402,0.363641,-0.545432,0.377816,0.291302,0.360322,-0.525206,0.448292,0.278147,0.360712,-0.322434,0.072064,0.356650,-0.337015,0.093321,0.363643,-0.545277,0.291505,0.360318,-0.525302,0.088486,0.040784,-0.617471,-0.117680,0.186985,-0.574928,0.077946,0.248433,-0.246958,0.023201,0.236669,-0.315573,-0.135511,0.230519,-0.526434,-0.020113,0.238511,-0.352637,-0.067430,0.244519,-0.390195,-0.239008,0.198384,-0.562857,0.241830,0.237926,-0.652271,0.273163,0.156279,-0.602398,0.076382,0.242149,-0.608431,0.241022,0.103235,-0.606207,-0.032010,0.194337,-0.597889,0.160618,0.168672,-0.629911,0.192316,0.107362,-0.626482,0.068137,0.108810,-0.621158,0.144360,0.033680,-0.619600,0.248488,0.027840,-0.610401,0.176038,0.033065,-0.615323,0.027443,0.042453,-0.604263,0.323555,0.097174,-0.566344,0.131575,0.109482,-0.631894,-0.112348,0.113726,-0.586033,0.230085,0.164014,-0.620070,0.204640,0.242083,-0.650227,0.136475,0.239768,-0.634838,-0.127392,0.241265,-0.425762,0.349482,0.143169,-0.560509,0.079583,0.171252,-0.621769,0.314192,0.229142,-0.660954
345,69.369321,-0.002762,-0.050406,0.008171,-0.998692,0.183912,0.360303,0.432423,0.000322,0.278263,0.360709,-0.322389,0.462167,0.072526,0.356460,-0.336824,0.000000,0.093148,0.363456,-0.545604,0.364129,0.291059,0.360285,-0.525467,0.473147,0.277994,0.360795,-0.322689,0.071897,0.356601,-0.337195,0.093069,0.363458,-0.545431,0.291259,0.360283,-0.525565,0.088664,0.040590,-0.617526,-0.117716,0.186523,-0.575077,0.077881,0.248289,-0.247069,0.023143,0.236427,-0.315692,-0.135141,0.230371,-0.527109,-0.020162,0.238213,-0.352755,-0.067491,0.244096,-0.390308,-0.238887,0.197706,-0.563023,0.241896,0.237642,-0.651880,0.273083,0.155927,-0.601654,0.076306,0.242035,-0.608586,0.241034,0.103146,-0.605968,-0.032110,0.194073,-0.598087,0.160658,0.168437,-0.630031,0.192473,0.107243,-0.626646,0.068152,0.108585,-0.621424,0.144637,0.033560,-0.619530,0.248798,0.027771,-0.609887,0.176305,0.032996,-0.615253,0.027471,0.041955,-0.604151,0.322916,0.097047,-0.564539,0.131563,0.109285,-0.632220,-0.112280,0.113245,-0.586170,0.230205,0.163762,-0.619749,0.204676,0.241963,-0.650148,0.136474,0.239653,-0.634941,-0.127581,0.240706,-0.425429,0.349152,0.142967,-0.558615,0.079559,0.171101,-0.622015,0.314048,0.228571,-0.659940
346,69.377655,-0.003039,-0.050178,0.007812,-0.998705,0.183712,0.360245,0.432635,0.000331,0.278114,0.360781,-0.322645,0.457524,0.072526,0.356460,-0.336824,0.000000,0.093148,0.363456,-0.545604,0.364129,0.291059,0.360285,-0.525467,0.473147,0.277807,0.360877,-0.322919,0.071744,0.356560,-0.337279,0.092775,0.363277,-0.545527,0.290981,0.360269,-0.525786,0.088816,0.040366,-0.617527,-0.117739,0.186117,-0.575262,0.077816,0.248129,-0.247138,0.023660,0.236162,-0.315872,-0.135310,0.229562,-0.527057,-0.020254,0.238396,-0.352751,-0.067553,0.243698,-0.390430,-0.238801,0.197119,-0.563157,0.241849,0.237689,-0.651975,0.272918,0.155637,-0.600787,0.076206,0.241846,-0.608782,0.240981,0.103021,-0.605604,-0.032206,0.193754,-0.598302,0.160685,0.168333,-0.630179,0.192633,0.107147,-0.626790,0.068073,0.108345,-0.621624,0.144817,0.033378,-0.619470,0.249067,0.027753,-0.609381,0.176574,0.032897,-0.615137,0.027371,0.041426,-0.603770,0.322160,0.096939,-0.562583,0.131543,0.109068,-0.632642,-0.112190,0.112759,-0.586320,0.230321,0.163642,-0.619456,0.204657,0.241897,-0.650142,0.136403,0.239550,-0.635042,-0.127542,0.240240,-0.426011,0.348142,0.142562,-0.555825,0.079519,0.170954,-0.622248,0.314080,0.228524,-0.659641
347,69.385988,-0.003342,-0.049882,0.007395,-0.998722,0.183486,0.360202,0.432800,0.000328,0.277954,0.360884,-0.322867,0.455596,0.072361,0.356390,-0.336921,0.000000,0.092852,0.363267,-0.545717,0.351166,0.290483,0.360236,-0.525858,0.458073,0.277623,0.360949,-0.323072,0.071528,0.356459,-0.337377,0.092462,0.363132,-0.545641,0.290695,0.360259,-0.525961,0.088974,0.040089,-0.617573,-0.117805,0.185610,-0.575353,0.077703,0.247928,-0.247224,0.023597,0.235931,-0.315943,-0.135375,0.229403,-0.527225,-0.020337,0.238087,-0.352876,-0.067623,0.243309,-0.390543,-0.238732,0.196478,-0.563300,0.242133,0.238078,-0.652263,0.272699,0.155483,-0.599836,0.076100,0.241713,-0.609001,0.240893,0.102895,-0.605346,-0.032301,0.193404,-0.598559,0.160720,0.168400,-0.630317,0.192744,0.107023,-0.627130,0.068005,0.108077,-0.622015,0.145202,0.033104,-0.619452,0.249329,0.027663,-0.608778,0.176831,0.032749,-0.615028,0.027568,0.041155,-0.603833,0.321195,0.096822,-0.560432,0.131417,0.108836,-0.633138,-0.112111,0.112275,-0.586444,0.230435,0.163732,-0.619184,0.204645,0.241818,-0.650121,0.136259,0.239595,-0.635101,-0.127574,0.239765,-0.426105,0.347045,0.142418,-0.553072,0.079480,0.170855,-0.622488,0.314115,0.228489,-0.659309
348,69.394321,-0.003558,-0.049698,0.007161,-0.998732,0.183227,0.360165,0.432921,0.000329,0.277735,0.360938,-0.323024,0.467459,0.072139,0.356346,-0.336998,0.298270,0.092129,0.363021,-0.546057,0.253739,0.290046,0.360144,-0.525932,0.563365,0.277339,0.360847,-0.323616,0.071356,0.356391,-0.337443,0.092180,0.363016,-0.545720,0.290146,0.360151,-0.525961,0.089113,0.039817,-0.617633,-0.117819,0.185084,-0.575497,0.077613,0.247673,-0.247310,0.022931,0.235698,-0.315935,-0.135377,0.228987,-0.527809,-0.020389,0.237202,-0.353115,-0.067653,0.242923,-0.390650,-0.238701,0.195719,-0.563299,0.242176,0.238010,-0.652064,0.272494,0.155470,-0.598945,0.076001,0.241568,-0.609128,0.240771,0.102707,-0.605180,-0.032373,0.193139,-0.598806,0.160750,0.168654,-0.630523,0.193654,0.108300,-0.627842,0.067896,0.107774,-0.622428,0.145402,0.032927,-0.619519,0.249586,0.027551,-0.608154,0.177096,0.032569,-0.614951,0.027741,0.040876,-0.603830,0.320193,0.096618,-0.558387,0.131315,0.108560,-0.633737,-0.112056,0.111765,-0.586530,0.230529,0.163959,-0.618911,0.204763,0.241770,-0.650087,0.136221,0.239501,-0.635150,-0.127395,0.239485,-0.426806,0.345959,0.142409,-0.550523,0.079463,0.170847,-0.622817,0.314171,0.228488,-0.658892
349,69.402655,-0.003895,-0.050144,0.007115,-0.998709,0.182706,0.360130,0.433091,0.000336,0.277117,0.360984,-0.323110,0.000000,0.071534,0.356370,-0.337264,0.298270,0.092129,0.363021,-0.546057,0.253739,0.290046,0.360144,-0.525932,0.563365,0.277286,0.361090,-0.323451,0.071199,0.356339,-0.337518,0.091894,0.362910,-0.545834,0.289655,0.360076,-0.526006,0.089284,0.039581,-0.617728,-0.117839,0.184618,-0.575630,0.077536,0.247423,-0.247369,0.022896,0.235436,-0.315978,-0.135383,0.228308,-0.527583,-0.020442,0.236821,-0.353218,-0.067678,0.242512,-0.390790,-0.238534,0.195123,-0.563525,0.242004,0.237486,-0.651213,0.272334,0.155659,-0.598348,0.075907,0.241475,-0.609261,0.240704,0.102570,-0.605083,-0.032457,0.192891,-0.599073,0.160748,0.168924,-0.630682,0.192678,0.106342,-0.627511,0.067800,0.107515,-0.622714,0.145566,0.032753,-0.619478,0.249845,0.027441,-0.607563,0.177293,0.032340,-0.614748,0.027906,0.040609,-0.603826,0.319695,0.096255,-0.556808,0.131184,0.108283,-0.634230,-0.111978,0.111278,-0.586659,0.230600,0.164299,-0.618629,0.204791,0.241751,-0.649833,0.136216,0.239464,-0.635179,-0.127672,0.238253,-0.425488,0.345470,0.142473,-0.548397,0.079395,0.170866,-0.623086,0.314271,0.228508,-0.658189
350,69.410988,-0.004351,-0.049257,0.007060,-0.998752,0.182571,0.360123,0.433114,0.000298,0.277177,0.361082,-0.323303,0.132894,0.071569,0.356443,-0.337086,0.000000,0.091792,0.362907,-0.545922,0.264321,0.289744,0.360060,-0.526147,0.426566,0.277134,0.361181,-0.323712,0.071058,0.356320,-0.337600,0.091564,0.362760,-0.545931,0.289359,0.360082,-0.526266,0.089476,0.039347,-0.617862,-0.117895,0.184121,-0.575707,0.077480,0.247238,-0.247431,0.022851,0.235154,-0.316043,-0.135841,0.227564,-0.527120,-0.020461,0.236504,-0.353293,-0.067685,0.242062,-0.390862,-0.238484,0.194467,-0.563569,0.242096,0.237622,-0.650636,0.272140,0.156024,-0.597763,0.075789,0.241423,-0.609360,0.240654,0.102490,-0.605046,-0.032592,0.192609,-0.599302,0.160740,0.169275,-0.630895,0.192792,0.106262,-0.627910,0.067741,0.107296,-0.623072,0.146109,0.032146,-0.618832,0.250117,0.027305,-0.606911,0.177520,0.032150,-0.614650,0.028065,0.040313,-0.603748,0.318986,0.096259,-0.555529,0.131102,0.108076,-0.634744,-0.111901,0.110812,-0.586791,0.230557,0.164692,-0.618387,0.204883,0.241851,-0.649556,0.136245,0.239516,-0.635165,-0.127685,0.238219,-0.426330,0.343738,0.142696,-0.545953,0.079261,0.170882,-0.623343,0.314698,0.229098,-0.657884
351,69.419321,-0.004543,-0.049093,0.006639,-0.998762,0.182306,0.360095,0.433305,0.000298,0.276948,0.361178,-0.323526,0.119561,0.071340,0.356365,-0.337238,0.000000,0.091275,0.362596,-0.546125,0.331984,0.289270,0.360167,-0.526728,0.635219,0.277021,0.361274,-0.323941,0.070931,0.356385,-0.337618,0.091215,0.362640,-0.545967,0.289381,0.360222,-0.526767,0.089642,0.039084,-0.617930,-0.117995,0.183673,-0.575731,0.077447,0.247026,-0.247444,0.022807,0.234838,-0.316064,-0.135594,0.227435,-0.527551,-0.020470,0.236145,-0.353333,-0.067714,0.241607,-0.390896,-0.238434,0.193767,-0.563548,0.242230,0.237936,-0.650191,0.271966,0.156480,-0.597269,0.075675,0.241433,-0.609402,0.240584,0.102439,-0.605059,-0.032731,0.192386,-0.599554,0.160683,0.169651,-0.631090,0.192832,0.106162,-0.628187,0.067679,0.107100,-0.623476,0.146388,0.031977,-0.618920,0.250357,0.027225,-0.606355,0.177755,0.032080,-0.614531,0.028274,0.040057,-0.603768,0.318374,0.096332,-0.554542,0.130998,0.107884,-0.635143,-0.111881,0.110319,-0.586819,0.230515,0.165178,-0.618231,0.204994,0.242041,-0.649137,0.136379,0.239455,-0.635071,-0.127772,0.237204,-0.426283,0.342683,0.142966,-0.544151,0.079116,0.171040,-0.623661,0.314857,0.229156,-0.656466
